angle_90,r,area_ellipse,area_contour,scale,eccentricity,norm_r,norm_area_ellipse,norm_area_contour,norm_scale,label
0.154,110.153,19720.352,13029.5,0.145,0.787,0.652151503,0.573296322,0.569064338,0.571428571,n
0.16,108.623,20434.932,12899.5,0.143,0.809,0.639007963,0.596170303,0.562613205,0.5625,n
0.176,108.813,19951.7,12963.5,0.144,0.801,0.640640168,0.580701861,0.565789147,0.566964286,n
0.185,106.108,19833.765,12881.5,0.143,0.816,0.617402734,0.576926716,0.561719971,0.5625,n
0.181,107.971,19870.691,12897.5,0.143,0.798,0.633406926,0.578108732,0.562513957,0.5625,n
0.178,106.296,19989.577,12758.5,0.142,0.823,0.619017757,0.581914318,0.555616207,0.558035714,n
0.212,108.981,19792.42,12972.5,0.144,0.804,0.64208338,0.575603247,0.566235764,0.566964286,n
0.169,115.832,20230.554,13232.5,0.147,0.764,0.700937229,0.589628085,0.579138029,0.580357143,n
0.218,113.257,20709.702,13535.5,0.15,0.805,0.678816566,0.604965797,0.594174131,0.59375,n
0.212,113.643,20888.4,13803,0.153,0.792,0.682132518,0.610685988,0.607448577,0.607142857,n
0.217,115.205,20118.81,13921,0.155,0.792,0.695550955,0.586051116,0.613304221,0.616071429,n
0.219,114.957,21020.947,14053.5,0.156,0.801,0.693420499,0.614928869,0.619879413,0.620535714,n
0.221,117.036,20104.963,13322,0.148,0.779,0.711280249,0.585607869,0.583579386,0.584821429,n
0.23,115.215,19739.191,13419.5,0.149,0.79,0.69563686,0.573899366,0.588417736,0.589285714,n
0.247,113.836,20130.136,13723,0.152,0.8,0.683790494,0.586413666,0.603478649,0.602678571,n
0.24,111.232,20282.359,13574,0.151,0.797,0.661420705,0.591286383,0.596084659,0.598214286,n
0.22,118.072,20637.497,13689,0.152,0.794,0.720180058,0.602654487,0.60179143,0.602678571,n
0.187,114.984,21883.914,13609,0.151,0.833,0.693652444,0.642552774,0.597821502,0.598214286,n
0.18,116.888,22447.95,13533,0.15,0.817,0.710008848,0.660607784,0.594050071,0.59375,n
0.178,118.13,21487.384,13415.5,0.149,0.803,0.72067831,0.629859697,0.588219239,0.589285714,n
0.201,112.244,21867.861,13228,0.147,0.838,0.67011434,0.642038912,0.578914721,0.580357143,n
0.224,107.193,21659.859,13085,0.145,0.841,0.626723479,0.635380688,0.571818475,0.571428571,n
0.212,107.323,21445.023,13139.5,0.146,0.831,0.62784025,0.628503705,0.574522988,0.575892857,n
0.198,109.679,20249.114,13289.5,0.148,0.796,0.648079583,0.590222198,0.581966603,0.584821429,n
0.203,105.578,20926.826,13278,0.148,0.813,0.612849743,0.611916019,0.581395926,0.584821429,n
0.194,106.969,20355.986,13166.5,0.146,0.795,0.624799196,0.593643211,0.575862839,0.575892857,n
0.182,108.179,21106.926,13216,0.147,0.808,0.63519376,0.61768109,0.578319232,0.580357143,n
0.195,114.443,20293.12,13295.5,0.148,0.774,0.689004957,0.591630847,0.582264348,0.584821429,n
0.196,110.147,21519.447,13485,0.15,0.807,0.65209996,0.630886046,0.591668114,0.59375,n
0.183,106.961,21222.358,13464,0.15,0.814,0.624730472,0.621376112,0.590626008,0.59375,n
0.199,110.051,20839.538,13407,0.149,0.803,0.651275267,0.609121897,0.587797434,0.589285714,n
0.233,108.761,20685.598,13489,0.15,0.814,0.640193459,0.604194218,0.59186661,0.59375,n
0.242,112.537,21152.824,13529,0.15,0.789,0.672631371,0.619150302,0.593851574,0.59375,n
0.232,113.178,20991.376,13496,0.15,0.81,0.678137913,0.61398229,0.592213979,0.59375,n
0.232,110.553,21630.161,13399,0.149,0.831,0.655587722,0.634430043,0.587400442,0.589285714,n
0.249,109.245,20930.059,13195,0.147,0.836,0.644351285,0.612019509,0.577277126,0.580357143,n
0.222,112.027,20726.807,13335,0.148,0.825,0.668250191,0.605513334,0.584224499,0.584821429,n
0.241,113.108,21064.889,13577.5,0.151,0.792,0.677536574,0.616335469,0.596258343,0.598214286,n
0.202,114.13,21083.145,13763.5,0.153,0.799,0.686316115,0.616919851,0.605488425,0.607142857,n
0.235,109.425,21825.503,13834.5,0.154,0.846,0.645897583,0.640683016,0.609011736,0.611607143,n
0.241,111.748,21649.933,13910,0.155,0.832,0.665853428,0.635062953,0.612758355,0.616071429,n
0.236,111.493,21730.673,13926.5,0.155,0.833,0.663662838,0.637647471,0.613577153,0.616071429,n
0.241,110.396,22091.422,13971.5,0.155,0.849,0.654239006,0.649195185,0.615810237,0.616071429,n
0.243,113.682,21776.772,14050,0.156,0.843,0.682467549,0.639123118,0.619705729,0.620535714,n
0.264,113.933,21471.792,14054.5,0.156,0.849,0.684623777,0.629360591,0.619929038,0.620535714,n
0.228,116.538,21494.932,13833,0.154,0.838,0.707002156,0.630101311,0.6089373,0.611607143,n
0.235,113.975,21887.302,14151.5,0.157,0.855,0.68498458,0.642661226,0.624742575,0.625,n
0.242,114.4,22222.728,14190,0.158,0.853,0.688635563,0.653398341,0.626653103,0.629464286,n
0.249,110.818,22680.459,14196,0.158,0.872,0.657864218,0.668050486,0.626950847,0.629464286,n
0.232,111.635,21728.984,14356,0.16,0.86,0.664882696,0.637593406,0.634890703,0.638392857,n
0.259,112.353,22031.146,14177,0.158,0.865,0.67105071,0.647265727,0.626007989,0.629464286,n
0.249,115.632,21263.772,14074,0.156,0.827,0.699219119,0.62270179,0.620896707,0.620535714,n
0.242,110.997,21858.105,13967.5,0.155,0.841,0.659401926,0.641726618,0.615611741,0.616071429,n
0.222,113.81,20831.366,13704.5,0.152,0.83,0.683567139,0.608860308,0.602560603,0.602678571,n
0.257,113.73,21212.913,13971,0.155,0.852,0.682879896,0.621073774,0.615785425,0.616071429,n
0.264,118.418,21175.22,14281,0.159,0.823,0.723152388,0.619867207,0.631168896,0.633928571,n
0.226,115.089,21526.8,13850.5,0.154,0.829,0.694554451,0.631121418,0.609805722,0.611607143,n
0.254,112.122,20144.676,13296,0.148,0.823,0.669066293,0.586879097,0.58228916,0.584821429,n
0.232,112.337,20536.842,13338,0.148,0.823,0.670913261,0.599432481,0.584373372,0.584821429,n
0.256,120.056,20506.532,13340.5,0.148,0.808,0.737223706,0.598462247,0.584497432,0.584821429,n
0.238,121.592,20815.164,13284.5,0.148,0.807,0.750418789,0.608341676,0.581718482,0.584821429,n
0.241,118.115,21254.256,13520,0.15,0.826,0.720549451,0.62239718,0.593404957,0.59375,n
0.211,117.796,20156.523,13377,0.149,0.826,0.717809066,0.587258324,0.586308712,0.589285714,n
0.22,118.577,20033.531,13284.5,0.148,0.801,0.724518285,0.583321303,0.581718482,0.584821429,n
0.23,118.238,20515.254,13211,0.147,0.825,0.721606089,0.598741441,0.578071111,0.580357143,n
0.227,119.637,19927.322,13262.5,0.147,0.794,0.733624267,0.579921512,0.580626752,0.580357143,n
0.226,118.344,19719.395,13302.5,0.148,0.817,0.722516687,0.573265689,0.582611716,0.584821429,n
0.198,112.244,19522.248,13381,0.149,0.849,0.67011434,0.566954937,0.586507208,0.589285714,n
0.182,110.815,17820.954,12801.5,0.142,0.881,0.657838446,0.512495862,0.557750043,0.558035714,n
0.193,110.51,17677.723,12722.5,0.141,0.874,0.655218329,0.507910982,0.55382974,0.553571429,n
0.213,113.642,18530.94,13061.5,0.145,0.839,0.682123927,0.535222787,0.570652309,0.571428571,n
0.239,115.119,19073.394,13479.5,0.15,0.819,0.694812168,0.552586948,0.591395182,0.59375,n
0.219,110.092,19388.543,13182.5,0.146,0.847,0.651627479,0.562674989,0.576656825,0.575892857,n
0.246,110.59,18930.024,13270,0.147,0.836,0.655905573,0.547997619,0.580998933,0.580357143,n
0.25,110.236,19298.159,13312.5,0.148,0.838,0.652864518,0.559781762,0.583107957,0.584821429,n
0.268,109.756,18899.651,13359,0.148,0.837,0.648741055,0.547025368,0.585415478,0.584821429,n
0.265,109.519,19117.66,13321,0.148,0.846,0.646705095,0.55400392,0.583529762,0.584821429,n
0.25,110.325,19155.426,13266,0.147,0.836,0.653629077,0.555212824,0.580800437,0.580357143,n
0.244,113.278,19056.981,13047,0.145,0.8,0.678996968,0.552061562,0.569932759,0.571428571,n
0.243,111.437,19210.147,13020.5,0.145,0.81,0.663181767,0.556964464,0.568617721,0.571428571,n
0.223,112.626,18804.613,12954,0.144,0.81,0.67339593,0.543983165,0.565317718,0.566964286,n
0.218,113.298,19362.187,12881.5,0.143,0.817,0.679168779,0.561831323,0.561719971,0.5625,n
0.239,113.918,19827.039,12878,0.143,0.805,0.684494919,0.576711414,0.561546287,0.5625,n
0.23,113.069,20067.277,12888,0.143,0.826,0.677201543,0.584401525,0.562042528,0.5625,n
0.233,114.052,19702.419,12965.5,0.144,0.819,0.685646052,0.57272228,0.565888395,0.566964286,n
0.256,113.175,19859.091,13053.5,0.145,0.816,0.678112141,0.577737411,0.570255316,0.571428571,n
0.251,112.365,20329.398,13082,0.145,0.831,0.671153797,0.592792119,0.571669603,0.571428571,n
0.252,114.046,20040.877,13248,0.147,0.802,0.685594509,0.583556451,0.579907203,0.580357143,n
0.247,115.617,20156.026,13116.5,0.146,0.786,0.699090261,0.587242415,0.573381634,0.575892857,n
0.252,114.409,20420.931,13228,0.147,0.807,0.688712878,0.595722126,0.578914721,0.580357143,n
0.231,111.567,21055.829,13334,0.148,0.817,0.664298539,0.616045455,0.584174875,0.584821429,n
0.233,108.663,21352.331,13419.5,0.149,0.842,0.639351585,0.625536598,0.588417736,0.589285714,n
0.347,56.637,4178.49,4114.5,0.046,0.69,0.1924197,0.075795341,0.126665509,0.129464286,o
0.388,56.344,4050.051,3939,0.044,0.724,0.189902669,0.071683959,0.11795648,0.120535714,o
0.432,56.839,4155.186,3983.5,0.044,0.688,0.194154991,0.075049371,0.120164752,0.120535714,o
0.38,57.052,4149.629,4017.5,0.045,0.678,0.195984778,0.07487149,0.121851971,0.125,o
0.384,57.413,4175.288,4001.5,0.044,0.643,0.199085966,0.075692844,0.121057986,0.120535714,o
0.4,56.719,4173.455,3887.5,0.043,0.641,0.193124125,0.075634169,0.115400839,0.116071429,o
0.359,56.496,4098.293,3900,0.043,0.62,0.191208432,0.073228204,0.11602114,0.116071429,o
0.406,56.364,4028.407,3835,0.043,0.642,0.19007448,0.070991127,0.112795574,0.116071429,o
0.362,54.624,3791.27,3676,0.041,0.62,0.175126925,0.06340028,0.104905342,0.107142857,o
0.425,54.649,3825.24,3635,0.04,0.583,0.175341689,0.064487673,0.102870754,0.102678571,o
0.291,53.645,3725.554,3518.5,0.039,0.561,0.166716778,0.061296686,0.097089547,0.098214286,o
0.369,54.514,3819.538,3509.5,0.039,0.56,0.174181965,0.06430515,0.09664293,0.098214286,o
0.441,55.743,3915.239,3707,0.041,0.594,0.184739749,0.067368575,0.106443689,0.107142857,o
0.411,55.744,3917.429,3882,0.043,0.713,0.18474834,0.067438678,0.115127906,0.116071429,o
0.405,56.984,4124.863,3967,0.044,0.709,0.19540062,0.07407872,0.119345954,0.120535714,o
0.335,55.907,4123.323,4040.5,0.045,0.751,0.186148599,0.074029424,0.122993326,0.125,o
0.318,56.371,4259.541,4169,0.046,0.769,0.190134614,0.078389815,0.129370022,0.129464286,o
0.312,55.638,4284.505,4177,0.046,0.785,0.183837742,0.079188922,0.129767015,0.129464286,o
0.297,54.477,4225.438,4123,0.046,0.805,0.173864115,0.077298165,0.127087314,0.129464286,o
0.328,54.476,4122.512,4058.5,0.045,0.789,0.173855524,0.074003464,0.123886559,0.125,o
0.332,55.883,3983.623,3918,0.044,0.795,0.185942426,0.069557574,0.116914374,0.120535714,o
0.377,54.4,3787.143,3754,0.042,0.784,0.173202642,0.063268173,0.108776022,0.111607143,o
0.399,54.895,3826.419,3716,0.041,0.761,0.177454964,0.064525413,0.106890306,0.107142857,o
0.399,54.966,3830.492,3761.5,0.042,0.742,0.178064893,0.064655791,0.109148202,0.111607143,o
0.414,55.849,3974.462,3788,0.042,0.722,0.185650347,0.069264326,0.110463241,0.111607143,o
0.402,56.007,3977.463,3814.5,0.042,0.716,0.187007654,0.06936039,0.11177828,0.111607143,o
0.364,54.991,4114.574,3928.5,0.044,0.771,0.178279657,0.073749365,0.117435427,0.120535714,o
0.321,55.691,4155.503,4004,0.044,0.79,0.184293041,0.075059519,0.121182046,0.120535714,o
0.389,57.411,4222.78,4109,0.046,0.771,0.199068785,0.077213081,0.126392576,0.129464286,o
0.411,57.393,4248.609,4130.5,0.046,0.754,0.198914155,0.078039877,0.127459494,0.129464286,o
0.399,57.835,4248.383,4120,0.046,0.768,0.202711177,0.078032643,0.126938441,0.129464286,o
0.407,58.408,4254.709,4140.5,0.046,0.778,0.207633562,0.078235141,0.127955735,0.129464286,o
0.392,57.242,4200.755,4163,0.046,0.764,0.197616982,0.076508052,0.129072277,0.129464286,o
0.403,57.437,4255.135,4143,0.046,0.755,0.199292139,0.078248777,0.128079796,0.129464286,o
0.378,57.446,4244.44,4171,0.046,0.771,0.199369454,0.077906426,0.12946927,0.129464286,o
0.397,58.585,4325.623,4208,0.047,0.759,0.209154089,0.080505125,0.131305362,0.133928571,o
0.371,57.781,4287.943,4232.5,0.047,0.76,0.202247288,0.079298974,0.132521152,0.133928571,o
0.393,57.983,4260.313,4192.5,0.047,0.763,0.203982578,0.078414527,0.130536188,0.133928571,o
0.403,58.197,4291.642,4174,0.046,0.755,0.205820956,0.07941738,0.129618143,0.129464286,o
0.396,58.188,4292.991,4221.5,0.047,0.755,0.205743641,0.079460562,0.131975287,0.133928571,o
0.391,57.465,4241.09,4221,0.047,0.773,0.199532674,0.077799191,0.131950475,0.133928571,o
0.406,59.098,4406.338,4338.5,0.048,0.774,0.21356104,0.083088843,0.137781307,0.138392857,o
0.418,58.862,4395.707,4357,0.048,0.756,0.211533671,0.082748541,0.138699352,0.138392857,o
0.426,60.047,4407.643,4331,0.048,0.751,0.221713471,0.083130617,0.137409126,0.138392857,o
0.43,58.591,4336.951,4214,0.047,0.771,0.209205632,0.080867739,0.131603106,0.133928571,o
0.431,57.631,4146.217,4123,0.046,0.771,0.200958705,0.07476227,0.127087314,0.129464286,o
0.384,58.617,4192.075,4103,0.046,0.771,0.209428986,0.076230202,0.126094832,0.129464286,o
0.386,57.796,4081.244,4042,0.045,0.767,0.202376146,0.072682459,0.123067762,0.125,o
0.399,57.009,4061.973,3983.5,0.044,0.757,0.195615384,0.072065587,0.120164752,0.120535714,o
0.405,55.961,3941.461,3887,0.043,0.747,0.186612489,0.068207952,0.115376027,0.116071429,o
0.405,55.332,3893.265,3826.5,0.043,0.734,0.181209034,0.066665179,0.112373769,0.116071429,o
0.406,54.582,3764.879,3692,0.041,0.758,0.174766122,0.062555494,0.105699328,0.107142857,o
0.401,54.313,3722.083,3688,0.041,0.764,0.172455265,0.061185578,0.105500831,0.107142857,o
0.405,54.505,3763.494,3723,0.041,0.745,0.17410465,0.06251116,0.107237675,0.107142857,o
0.394,60.188,4555.277,4526.5,0.05,0.73,0.222924738,0.087856438,0.147110637,0.147321429,o
0.377,59.84,4499.682,4441.5,0.049,0.76,0.219935227,0.086076821,0.142892589,0.142857143,o
0.38,60.278,4573.812,4478.5,0.05,0.768,0.223697888,0.088449751,0.14472868,0.147321429,o
0.361,60.507,4586.389,4495,0.05,0.752,0.225665123,0.088852345,0.145547478,0.147321429,o
0.384,60.905,4653.363,4513,0.05,0.759,0.229084162,0.090996209,0.146440712,0.147321429,o
0.362,61.193,4678.227,4570.5,0.051,0.758,0.23155824,0.091792115,0.149294097,0.151785714,o
0.355,61.205,4766.049,4674,0.052,0.747,0.231661326,0.094603331,0.154430191,0.15625,o
0.341,62.75,4898.296,4758,0.053,0.751,0.244933724,0.098836608,0.158598615,0.160714286,o
0.335,61.476,4861.725,4802,0.053,0.768,0.233989365,0.097665956,0.160782076,0.160714286,o
0.325,61.418,4910.01,4855.5,0.054,0.776,0.233491113,0.099211578,0.163436965,0.165178571,o
0.33,62.843,5008.425,5001.5,0.056,0.752,0.245732645,0.10236188,0.170682083,0.174107143,o
0.337,63.781,5236.658,5137.5,0.057,0.753,0.25379058,0.109667706,0.17743096,0.178571429,o
0.323,63.641,5252.19,5186.5,0.058,0.767,0.252587903,0.110164891,0.179862541,0.183035714,o
0.319,65.055,5367.391,5252,0.058,0.765,0.264734939,0.11385252,0.18311292,0.183035714,o
0.338,64.857,5424.807,5330.5,0.059,0.767,0.26303401,0.115690428,0.187008411,0.1875,o
0.347,64.944,5449.372,5385.5,0.06,0.774,0.263781388,0.116476763,0.189737737,0.191964286,o
0.328,65.53,5534.101,5482,0.061,0.765,0.268815449,0.119188971,0.194526462,0.196428571,o
0.342,65.822,5685.67,5592,0.062,0.767,0.271323889,0.124040753,0.199985113,0.200892857,o
0.338,66.456,5669.007,5609,0.062,0.769,0.276770297,0.123507364,0.200828722,0.200892857,o
0.359,72.026,6522.965,6464,0.072,0.778,0.324619653,0.150842888,0.243257326,0.245535714,o
0.367,74.685,7170.101,6967.5,0.077,0.779,0.347461922,0.17155796,0.268243059,0.267857143,o
0.362,73.917,6990.729,6938.5,0.077,0.764,0.340864381,0.165816193,0.26680396,0.267857143,o
0.359,73.922,7042.066,6994,0.078,0.774,0.340907334,0.167459511,0.269558097,0.272321429,o
0.347,74.246,7127.302,7063.5,0.078,0.779,0.343690672,0.170187948,0.273006972,0.272321429,o
0.351,74.353,7124.771,7131,0.079,0.792,0.34460986,0.170106929,0.276356599,0.276785714,o
0.35,75.244,7316.583,7212.5,0.08,0.777,0.352264039,0.176246905,0.280400963,0.28125,o
0.328,74.398,7245.315,7244.5,0.08,0.79,0.344996435,0.173965589,0.281988934,0.28125,o
0.329,73.927,7151.824,7162,0.08,0.793,0.340950286,0.170972906,0.277894946,0.28125,o
0.35,75.259,7369.988,7214.5,0.08,0.784,0.352392897,0.17795642,0.280500211,0.28125,o
0.319,75.029,7289.694,7300.5,0.081,0.786,0.350417071,0.175386178,0.284767883,0.285714286,o
0.334,75.953,7504.44,7401.5,0.082,0.772,0.358354738,0.18226028,0.289779917,0.290178571,o
0.329,75.868,7524.223,7392,0.082,0.78,0.357624541,0.182893542,0.289308488,0.290178571,o
0.327,77.835,8238.056,8142,0.09,0.764,0.374522151,0.205743611,0.326526561,0.325892857,o
0.31,77.688,8014.859,7976,0.089,0.772,0.37325934,0.198598989,0.318288961,0.321428571,o
0.314,77.56,8017.811,7970,0.089,0.776,0.37215975,0.198693483,0.317991217,0.321428571,o
0.326,77.249,7984.756,7860.5,0.087,0.786,0.369488089,0.19763538,0.312557378,0.3125,o
0.326,77.703,7916.089,7906.5,0.088,0.792,0.373388198,0.195437323,0.314840086,0.316964286,o
0.332,77.871,7913.969,7816,0.087,0.785,0.37483141,0.195369461,0.310349106,0.3125,o
0.329,78.155,7975.749,7871,0.087,0.792,0.377271126,0.197347063,0.313078431,0.3125,o
0.317,77.668,7899.097,7825.5,0.087,0.783,0.373087529,0.194893403,0.310820534,0.3125,o
0.333,76.645,7806.304,7745,0.086,0.791,0.364299398,0.191923063,0.306825795,0.308035714,o
0.321,76.134,7641.938,7758,0.086,0.787,0.359909627,0.186661644,0.307470908,0.308035714,o
0.325,76.025,7801.241,7670,0.085,0.782,0.358973258,0.191760994,0.303103987,0.303571429,o
0.333,75.629,7439.048,7484.5,0.083,0.791,0.3555714,0.180167057,0.293898717,0.294642857,o
0.338,75.112,7526.86,7468,0.083,0.783,0.351130087,0.182977953,0.29307992,0.294642857,o
0.328,74.711,7389.985,7316.5,0.081,0.784,0.347685277,0.178596532,0.285561869,0.285714286,o
0.351,74.355,7155.236,7198.5,0.08,0.797,0.344627041,0.171082126,0.279706225,0.28125,o
0.343,72.964,7144.157,7083.5,0.079,0.782,0.332677588,0.170727483,0.273999454,0.276785714,o
0.347,72.125,6901.104,6860,0.076,0.766,0.325470118,0.162947263,0.262908468,0.263392857,o
0.195,53.981,3674.653,3555.5,0.04,0.694,0.169603203,0.059667325,0.098925638,0.102678571,o
0.134,54.359,3719.508,3442.5,0.038,0.674,0.17285043,0.061103151,0.093318115,0.09375,o
0.126,54.198,3707.505,3495.5,0.039,0.647,0.171467352,0.06071893,0.095948192,0.098214286,o
0.176,54.704,3675.944,3504.5,0.039,0.65,0.175814169,0.05970865,0.096394809,0.098214286,o
0.19,54.3,3642.91,3462.5,0.038,0.669,0.172343588,0.058651219,0.094310597,0.09375,o
0.276,54.954,3855.175,3715,0.041,0.659,0.177961806,0.065445904,0.106840682,0.107142857,o
0.29,54.954,3825.258,3682,0.041,0.669,0.177961806,0.064488249,0.105203087,0.107142857,o
0.249,53.625,3741.479,3648,0.041,0.688,0.166544967,0.061806451,0.103515867,0.107142857,o
0.272,53.979,3722.84,3584.5,0.04,0.653,0.169586021,0.061209809,0.100364737,0.102678571,o
0.166,52.462,3556.775,3354.5,0.037,0.63,0.156554159,0.055894005,0.088951195,0.089285714,o
0.283,53.798,3700.161,3500.5,0.039,0.652,0.168031132,0.060483846,0.096196313,0.098214286,o
0.28,52.483,3576.568,3476,0.039,0.631,0.156734561,0.056527586,0.094980523,0.098214286,o
0.264,52.107,3745.662,3648.5,0.041,0.636,0.153504514,0.06194035,0.103540679,0.107142857,o
0.2,52.786,3789.194,3728,0.041,0.66,0.159337497,0.063333827,0.107485795,0.107142857,o
0.235,53.246,3904.844,3801.5,0.042,0.664,0.163289149,0.067035827,0.111133166,0.111607143,o
0.241,54.273,4024.741,3900,0.043,0.683,0.172111643,0.070873777,0.11602114,0.116071429,o
0.27,56.336,4248.569,4151.5,0.046,0.68,0.189833945,0.078038597,0.1285016,0.129464286,o
0.28,57.204,4415.312,4340.5,0.048,0.693,0.197290541,0.083376105,0.137880555,0.138392857,o
0.287,57.935,4603.519,4472.5,0.05,0.694,0.203570232,0.089400683,0.144430936,0.147321429,o
0.289,59.29,4778.496,4639,0.052,0.706,0.215210425,0.095001764,0.152693348,0.15625,o
0.295,60.733,4926.113,4793,0.053,0.722,0.227606587,0.099727041,0.160335459,0.160714286,o
0.298,60.781,4961.919,4889,0.054,0.721,0.228018934,0.100873205,0.165099372,0.165178571,o
0.282,61.832,5140.346,4980.5,0.055,0.693,0.2370476,0.106584722,0.169639977,0.169642857,o
0.32,62.009,5101.965,4993,0.055,0.705,0.238568127,0.105356131,0.170260278,0.169642857,o
0.301,61.768,5224.938,5060,0.056,0.722,0.236497805,0.109292544,0.173585093,0.174107143,o
0.307,62.285,5079.012,4999,0.056,0.719,0.240939119,0.104621397,0.170558023,0.174107143,o
0.329,60.84,4945.007,4806.5,0.053,0.748,0.228525776,0.100331845,0.161005384,0.160714286,o
0.347,61.11,4984.195,4845.5,0.054,0.733,0.230845224,0.101586268,0.162940724,0.165178571,o
