angle_90,r,area_ellipse,area_contour,scale,eccentricity,norm_r,norm_area_ellipse,norm_area_contour,label
0.194,148.044,22172.762,17003.000,0.189,0.512,,,,5
0.153,147.302,22526.349,16781.000,0.186,0.486,,,,5
0.166,145.981,22454.020,16636.500,0.185,0.435,,,,5
0.156,146.972,22451.808,16562.000,0.184,0.484,,,,5
0.114,145.416,22269.902,16530.000,0.184,0.501,,,,5
0.116,146.200,21912.594,16389.500,0.182,0.513,,,,5
0.096,144.565,21956.445,16317.500,0.181,0.509,,,,5
0.151,144.300,21905.351,16537.000,0.184,0.511,,,,5
0.098,144.168,22216.914,16396.500,0.182,0.491,,,,5
0.169,144.510,21816.368,16141.500,0.179,0.483,,,,5
0.186,143.947,21716.097,16080.500,0.179,0.471,,,,5
0.165,143.613,22016.596,15846.000,0.176,0.414,,,,5
0.106,142.869,21413.639,15772.000,0.175,0.501,,,,5
0.109,142.588,21849.395,15864.000,0.176,0.449,,,,5
0.140,143.398,21439.054,15989.000,0.178,0.470,,,,5
0.102,144.005,21533.127,16011.000,0.178,0.506,,,,5
0.166,143.756,21942.425,16098.500,0.179,0.449,,,,5
0.144,143.685,21869.069,16049.500,0.178,0.484,,,,5
0.129,143.208,21898.928,15930.000,0.177,0.438,,,,5
0.177,143.845,21867.617,15994.000,0.178,0.435,,,,5
0.098,145.391,22639.985,16247.000,0.181,0.491,,,,5
0.093,146.497,22824.293,16462.000,0.183,0.460,,,,5
0.116,144.538,22368.674,16297.500,0.181,0.480,,,,5
0.117,144.841,22407.199,16210.000,0.180,0.497,,,,5
0.082,146.121,22122.737,16299.000,0.181,0.469,,,,5
0.123,146.399,22976.558,16461.000,0.183,0.436,,,,5
0.100,148.952,23310.876,16608.500,0.185,0.455,,,,5
0.068,147.993,22819.621,16675.000,0.185,0.473,,,,5
0.095,149.595,22902.319,16597.000,0.184,0.478,,,,5
0.059,147.607,23054.748,16530.500,0.184,0.488,,,,5
0.082,148.816,23247.370,16602.500,0.184,0.483,,,,5
0.059,148.924,22906.172,16735.000,0.186,0.521,,,,5
0.104,149.953,23333.671,17111.000,0.190,0.507,,,,5
0.095,150.008,23724.206,17300.500,0.192,0.497,,,,5
0.153,151.524,23930.424,17418.000,0.194,0.502,,,,5
0.159,153.101,24584.655,17599.500,0.196,0.496,,,,5
0.145,155.170,24512.453,17920.500,0.199,0.501,,,,5
0.119,154.611,24545.845,18141.000,0.202,0.484,,,,5
0.158,157.592,24755.444,18310.500,0.203,0.511,,,,5
0.140,156.054,24379.728,17927.500,0.199,0.514,,,,5
0.195,155.458,24609.828,17929.000,0.199,0.478,,,,5
0.122,155.149,24875.405,17844.000,0.198,0.496,,,,5
0.146,155.673,24482.592,17919.000,0.199,0.512,,,,5
0.199,155.069,24482.020,18017.000,0.200,0.498,,,,5
0.188,158.089,24562.047,18104.500,0.201,0.511,,,,5
0.138,155.329,24839.739,18302.000,0.203,0.520,,,,5
0.195,155.800,24876.014,18092.000,0.201,0.465,,,,5
0.229,154.681,24990.555,17933.500,0.199,0.441,,,,5
0.124,154.841,24916.109,18085.000,0.201,0.462,,,,5
0.227,152.939,24324.225,18069.000,0.201,0.479,,,,5
0.195,156.229,25097.682,18466.500,0.205,0.483,,,,5
0.235,155.439,24873.301,18472.500,0.205,0.538,,,,5
0.241,154.056,24711.056,18461.500,0.205,0.539,,,,5
0.179,153.649,24738.359,18395.000,0.204,0.516,,,,5
0.167,155.604,24751.793,18417.000,0.205,0.516,,,,5
0.135,154.691,24341.761,18471.500,0.205,0.554,,,,5
0.105,152.242,24220.997,18298.000,0.203,0.547,,,,5
0.144,153.736,24475.224,18407.500,0.205,0.509,,,,5
0.146,155.667,24960.176,18584.500,0.206,0.500,,,,5
0.167,154.178,24434.528,18661.000,0.207,0.535,,,,5
0.135,154.360,25767.896,18813.500,0.209,0.478,,,,5
0.141,152.774,24958.231,18729.000,0.208,0.489,,,,5
0.189,153.526,24603.837,18903.000,0.210,0.583,,,,5
0.160,154.551,25490.600,18860.500,0.210,0.528,,,,5
0.139,155.587,25764.613,18963.500,0.211,0.520,,,,5
0.213,156.398,26011.841,19151.500,0.213,0.525,,,,5
0.255,155.100,26312.652,19493.500,0.217,0.560,,,,5
0.271,156.162,26412.952,19593.500,0.218,0.528,,,,5
0.222,156.391,26176.965,19691.000,0.219,0.536,,,,5
0.189,154.038,25951.143,19795.000,0.220,0.541,,,,5
0.132,155.376,25859.376,19808.500,0.220,0.508,,,,5
0.183,152.620,25889.561,19911.500,0.221,0.556,,,,5
0.142,150.237,25092.812,19570.500,0.217,0.571,,,,5
0.181,149.907,25001.861,19666.000,0.219,0.566,,,,5
0.132,152.240,25414.333,19740.000,0.219,0.566,,,,5
0.149,153.242,25493.445,19734.000,0.219,0.588,,,,5
0.121,148.619,24726.599,19363.000,0.215,0.596,,,,5
0.100,149.291,24889.581,19382.500,0.215,0.586,,,,5
0.149,150.282,24938.491,19507.500,0.217,0.576,,,,5
0.144,149.991,24597.176,19462.500,0.216,0.577,,,,5
0.154,153.379,24738.945,19379.500,0.215,0.560,,,,5
0.162,153.189,25206.947,19254.000,0.214,0.527,,,,5
0.151,154.673,25212.351,19049.500,0.212,0.525,,,,5
0.166,155.935,25361.025,19256.500,0.214,0.501,,,,5
0.198,156.404,25627.951,19110.000,0.212,0.529,,,,5
0.202,156.427,25924.021,18970.000,0.211,0.508,,,,5
0.299,156.994,26375.990,18898.000,0.210,0.477,,,,5
0.351,158.271,26181.999,18968.000,0.211,0.481,,,,5
0.432,162.171,26501.321,19150.000,0.213,0.541,,,,5
0.427,163.166,27164.017,19390.500,0.215,0.487,,,,5
0.446,165.679,27726.765,19710.000,0.219,0.512,,,,5
0.427,166.024,28306.908,20057.000,0.223,0.506,,,,5
0.398,165.723,29207.345,20709.000,0.230,0.440,,,,5
0.145,163.710,28580.125,21304.000,0.237,0.466,,,,5
0.173,166.270,28880.464,21808.500,0.242,0.512,,,,5
0.130,166.341,29160.712,22154.000,0.246,0.529,,,,5
0.184,165.472,28841.259,22275.500,0.248,0.543,,,,5
0.175,166.564,28583.612,22387.000,0.249,0.571,,,,5
0.093,166.137,28876.540,22384.000,0.249,0.577,,,,5
0.171,167.267,29252.918,22577.500,0.251,0.570,,,,5
0.140,167.630,29933.620,23037.500,0.256,0.554,,,,5
0.138,172.056,30726.407,23422.000,0.260,0.558,,,,5
0.138,172.206,31631.597,23746.000,0.264,0.486,,,,5
0.149,169.887,31598.297,24059.000,0.267,0.538,,,,5
0.176,170.759,31658.778,24495.500,0.272,0.530,,,,5
0.207,173.852,32671.002,25218.000,0.280,0.532,,,,5
0.152,173.743,34000.953,25692.500,0.285,0.514,,,,5
0.169,177.422,34729.891,26475.000,0.294,0.537,,,,5
0.205,179.268,35060.042,27226.000,0.303,0.559,,,,5
0.184,179.840,36411.197,27809.500,0.309,0.528,,,,5
0.156,181.688,37240.311,28291.500,0.314,0.529,,,,5
0.177,183.019,36892.616,28399.000,0.316,0.553,,,,5
0.155,181.267,36997.818,28422.000,0.316,0.537,,,,5
0.223,183.742,36715.176,28264.000,0.314,0.516,,,,5
0.153,181.278,36764.940,28009.000,0.311,0.526,,,,5
0.164,178.987,35887.841,27176.500,0.302,0.521,,,,5
0.161,175.563,34928.895,26092.000,0.290,0.504,,,,5
0.132,172.378,33940.318,25360.500,0.282,0.518,,,,5
0.147,168.614,31390.102,24099.000,0.268,0.547,,,,5
0.153,162.789,29805.848,22855.500,0.254,0.561,,,,5
0.148,158.496,28575.865,22036.500,0.245,0.547,,,,5
0.136,158.806,27007.982,20945.000,0.233,0.547,,,,5
0.146,151.731,25377.072,19637.000,0.218,0.562,,,,5
0.136,146.052,24169.997,18526.500,0.206,0.519,,,,5
0.167,142.782,22163.038,17410.000,0.193,0.581,,,,5
0.148,140.254,22028.693,16762.000,0.186,0.522,,,,5
0.169,137.129,20631.126,15919.000,0.177,0.560,,,,5
0.139,133.594,19948.774,15293.000,0.170,0.556,,,,5
0.157,131.411,19043.250,14865.500,0.165,0.571,,,,5
0.137,128.681,18009.204,14197.500,0.158,0.594,,,,5
0.147,126.570,17531.735,13652.000,0.152,0.578,,,,5
0.162,123.292,17333.053,13327.000,0.148,0.548,,,,5
0.182,124.836,16938.637,13204.500,0.147,0.542,,,,5
0.160,124.680,16864.463,13416.000,0.149,0.553,,,,5
0.108,122.935,16628.577,13130.000,0.146,0.576,,,,5
0.115,119.286,16047.810,12749.500,0.142,0.560,,,,5
0.121,118.108,15623.438,12446.500,0.138,0.583,,,,5
0.105,118.677,15654.852,12074.000,0.134,0.556,,,,5
0.059,114.470,14470.258,11325.000,0.126,0.576,,,,5
0.134,112.999,14458.409,11231.500,0.125,0.552,,,,5
0.097,111.837,14367.081,11194.500,0.124,0.593,,,,5
0.119,113.923,14295.388,11221.000,0.125,0.573,,,,5
0.126,113.177,14281.022,11182.500,0.124,0.596,,,,5
0.108,112.433,14611.524,11555.000,0.128,0.590,,,,5
0.133,115.775,15091.683,11803.000,0.131,0.564,,,,5
0.074,118.759,15382.843,11961.000,0.133,0.529,,,,5
0.156,120.171,15579.184,12121.500,0.135,0.517,,,,5
0.159,120.591,15865.483,12202.500,0.136,0.526,,,,5
0.157,121.585,16116.458,12319.000,0.137,0.531,,,,5
0.078,121.982,16695.119,12737.000,0.142,0.558,,,,5
0.094,123.086,16915.917,13042.000,0.145,0.562,,,,5
0.165,124.598,16665.183,13388.500,0.149,0.554,,,,5
0.168,125.971,16921.500,13665.000,0.152,0.576,,,,5
0.162,126.355,17443.718,13703.000,0.152,0.561,,,,5
0.139,125.883,18287.389,13864.000,0.154,0.529,,,,5
0.134,128.790,18248.706,14192.000,0.158,0.538,,,,5
0.172,129.752,18670.450,14349.000,0.159,0.572,,,,5
0.139,130.138,19484.330,14939.000,0.166,0.553,,,,5
0.151,130.548,19568.146,15203.000,0.169,0.575,,,,5
0.073,129.052,19053.620,15053.500,0.167,0.559,,,,5
0.127,129.206,18742.036,14673.500,0.163,0.581,,,,5
0.127,127.789,18520.561,13965.500,0.155,0.560,,,,5
0.140,127.540,17851.537,13568.500,0.151,0.571,,,,5
0.090,125.817,17548.619,13209.500,0.147,0.585,,,,5
0.114,125.792,17178.863,13220.000,0.147,0.555,,,,5
0.105,126.024,17351.993,13042.500,0.145,0.527,,,,5
0.200,125.803,16788.627,12778.500,0.142,0.564,,,,5
0.159,125.308,16565.379,12641.500,0.140,0.574,,,,5
0.172,126.205,16421.463,12639.500,0.140,0.566,,,,5
0.137,126.343,16397.972,12460.000,0.138,0.605,,,,5
0.180,126.029,16247.096,12613.000,0.140,0.595,,,,5
0.195,126.274,16454.216,12680.500,0.141,0.581,,,,5
0.183,126.915,16586.774,12832.500,0.143,0.623,,,,5
0.161,126.193,16427.904,12778.000,0.142,0.585,,,,5
0.196,127.326,16294.800,12959.000,0.144,0.609,,,,5
0.206,128.065,16751.317,13042.500,0.145,0.595,,,,5
0.207,128.718,16913.070,13129.000,0.146,0.563,,,,5
0.229,129.110,17223.648,13139.500,0.146,0.568,,,,5
0.306,130.484,16993.325,13197.500,0.147,0.532,,,,5
0.372,130.189,17269.349,13249.500,0.147,0.573,,,,5
0.415,132.890,17826.660,13490.000,0.150,0.536,,,,5
0.342,132.848,18388.153,13503.500,0.150,0.515,,,,5
0.415,133.574,18396.508,13500.000,0.150,0.517,,,,5
0.390,134.726,18792.238,13716.500,0.152,0.509,,,,5
0.435,133.199,18562.862,13790.500,0.153,0.491,,,,5
0.354,134.836,18818.931,13779.500,0.153,0.512,,,,5
0.396,134.917,18317.495,13608.000,0.151,0.517,,,,5
0.329,134.745,18447.482,13628.500,0.151,0.526,,,,5
0.302,135.278,18611.930,13531.000,0.150,0.502,,,,5
0.213,132.106,17761.481,13497.500,0.150,0.565,,,,5
0.171,132.450,17942.304,13704.500,0.152,0.552,,,,5
0.151,131.970,18116.614,13669.500,0.152,0.548,,,,5
0.132,131.666,18232.648,13769.500,0.153,0.562,,,,5
0.057,128.730,18287.905,13706.500,0.152,0.569,,,,5
0.015,124.511,19369.441,13994.000,0.155,0.478,,,,5
0.122,130.431,19937.369,14209.000,0.158,0.494,,,,5
0.060,128.649,20318.598,14361.500,0.160,0.498,,,,5
0.132,127.320,20263.515,14614.500,0.162,0.525,,,,5
0.162,125.767,20206.529,14573.000,0.162,0.539,,,,5
0.168,125.088,20128.031,14787.500,0.164,0.554,,,,5
0.143,125.069,20183.271,14790.000,0.164,0.561,,,,5
0.225,124.505,20266.674,14891.500,0.165,0.542,,,,5
0.220,123.178,19924.409,14776.500,0.164,0.558,,,,5
0.222,122.477,19467.290,14271.500,0.159,0.522,,,,5
0.260,124.203,18915.571,13800.500,0.153,0.550,,,,5
0.051,126.350,19198.315,13860.500,0.154,0.527,,,,5
0.042,129.114,19423.266,13984.000,0.155,0.565,,,,5
0.048,131.367,19557.581,14095.500,0.157,0.511,,,,5
0.072,132.391,19323.813,14273.000,0.159,0.484,,,,5
0.172,135.454,19097.165,14323.500,0.159,0.544,,,,5
0.224,133.992,18701.939,14208.500,0.158,0.559,,,,5
0.213,133.012,19164.020,14206.000,0.158,0.455,,,,5
0.213,134.342,18982.429,14256.500,0.158,0.438,,,,5
0.277,134.274,18738.579,14308.500,0.159,0.485,,,,5
0.312,135.811,19259.103,14642.500,0.163,0.542,,,,5
0.330,136.709,19132.400,14432.000,0.160,0.502,,,,5
0.310,138.152,19363.888,14650.500,0.163,0.475,,,,5
0.404,139.514,19818.115,14808.500,0.165,0.542,,,,5
0.357,139.607,20309.788,14872.500,0.165,0.493,,,,5
0.371,139.035,19889.058,14936.500,0.166,0.514,,,,5
0.412,139.459,20111.826,14840.000,0.165,0.469,,,,5
0.423,139.011,20206.779,14721.000,0.164,0.509,,,,5
0.472,137.709,20197.496,14936.000,0.166,0.549,,,,5
0.490,140.675,20410.213,14942.000,0.166,0.535,,,,5
0.468,140.825,20530.813,15107.500,0.168,0.523,,,,5
0.492,141.642,20445.851,15275.500,0.170,0.545,,,,5
0.423,141.728,20934.156,15272.000,0.170,0.543,,,,5
0.333,140.950,20502.375,15129.500,0.168,0.573,,,,5
0.234,138.940,19957.502,15074.500,0.167,0.555,,,,5
0.153,138.596,20521.293,15500.500,0.172,0.552,,,,5
0.174,139.459,20478.870,15712.500,0.175,0.531,,,,5
0.132,137.439,20441.747,15658.500,0.174,0.529,,,,5
0.145,136.815,20427.157,15682.000,0.174,0.560,,,,5
0.062,133.347,20307.926,15780.500,0.175,0.565,,,,5
0.016,132.717,21077.840,15901.000,0.177,0.564,,,,5
0.016,132.595,21125.372,15965.500,0.177,0.513,,,,5
0.113,131.613,22173.770,16450.500,0.183,0.538,,,,5
0.139,130.807,22218.592,16742.000,0.186,0.551,,,,5
0.156,130.347,22530.363,17022.000,0.189,0.509,,,,5
0.184,131.623,22598.097,16948.000,0.188,0.543,,,,5
0.124,131.250,22367.993,16810.500,0.187,0.549,,,,5
0.084,132.982,22283.697,16518.500,0.184,0.552,,,,5
0.020,133.668,21728.133,16305.500,0.181,0.545,,,,5
0.073,133.439,21117.401,16334.000,0.181,0.598,,,,5
0.496,133.584,19611.277,17134.500,0.190,0.794,,,,6
0.531,132.322,19706.644,17012.000,0.189,0.789,,,,6
0.531,134.190,19332.337,16728.500,0.186,0.790,,,,6
0.525,131.659,19290.739,16508.500,0.183,0.785,,,,6
0.512,130.515,19064.235,16186.000,0.180,0.785,,,,6
0.516,128.838,18589.966,15923.500,0.177,0.784,,,,6
0.518,126.851,17807.328,15270.500,0.170,0.783,,,,6
0.516,122.888,17239.099,14748.000,0.164,0.776,,,,6
0.530,121.049,16076.259,13815.500,0.154,0.778,,,,6
0.527,116.982,15040.656,13013.000,0.145,0.783,,,,6
0.534,113.901,14029.434,12160.500,0.135,0.774,,,,6
0.530,107.870,13279.649,11400.500,0.127,0.782,,,,6
0.521,107.125,12337.924,10832.500,0.120,0.783,,,,6
0.515,105.004,11954.355,10173.500,0.113,0.797,,,,6
0.533,100.457,11276.480,9608.500,0.107,0.800,,,,6
0.544,97.726,10365.347,9016.000,0.100,0.777,,,,6
0.536,94.785,10078.248,8727.000,0.097,0.790,,,,6
0.532,92.946,9658.138,8282.000,0.092,0.794,,,,6
0.541,90.936,9090.575,7891.500,0.088,0.782,,,,6
0.538,88.432,8850.456,7649.500,0.085,0.788,,,,6
0.538,85.787,8355.565,7377.000,0.082,0.774,,,,6
0.547,84.916,8125.694,7121.000,0.079,0.781,,,,6
0.569,84.357,7965.570,6888.500,0.077,0.781,,,,6
0.572,85.253,7951.985,6927.000,0.077,0.781,,,,6
0.563,86.124,7954.195,7007.000,0.078,0.786,,,,6
0.576,87.181,8409.795,7213.500,0.080,0.786,,,,6
0.573,88.978,8694.751,7535.000,0.084,0.792,,,,6
0.578,90.716,9142.757,7740.500,0.086,0.794,,,,6
0.547,90.942,9544.703,8116.000,0.090,0.786,,,,6
0.558,95.428,10131.294,8561.000,0.095,0.795,,,,6
0.572,97.148,10290.051,8950.500,0.099,0.784,,,,6
0.566,98.811,11023.312,9374.000,0.104,0.792,,,,6
0.557,100.458,11399.084,9712.500,0.108,0.789,,,,6
0.573,102.935,11903.680,10121.500,0.112,0.786,,,,6
0.579,104.227,12267.061,10338.000,0.115,0.780,,,,6
0.559,105.421,12438.216,10648.000,0.118,0.785,,,,6
0.568,109.515,12952.608,11127.000,0.124,0.790,,,,6
0.557,111.085,13430.870,11581.000,0.129,0.774,,,,6
0.554,114.359,14487.815,12144.000,0.135,0.799,,,,6
0.552,116.009,14634.599,12634.000,0.140,0.798,,,,6
0.534,116.864,15496.726,13320.000,0.148,0.781,,,,6
0.570,120.843,16243.384,13926.500,0.155,0.777,,,,6
0.542,124.406,16838.731,14264.000,0.158,0.798,,,,6
0.546,124.686,17514.106,14958.500,0.166,0.790,,,,6
0.573,128.235,17814.184,15284.500,0.170,0.759,,,,6
0.602,125.432,17909.722,15143.000,0.168,0.769,,,,6
0.647,124.596,18088.902,15098.000,0.168,0.787,,,,6
0.709,127.415,17768.505,14892.000,0.165,0.803,,,,6
0.734,127.479,17713.702,14518.000,0.161,0.814,,,,6
0.770,128.710,17284.512,14077.000,0.156,0.814,,,,6
0.789,127.077,16330.154,13399.000,0.149,0.814,,,,6
0.802,123.709,16062.523,12974.500,0.144,0.819,,,,6
0.809,121.774,15463.349,12376.000,0.138,0.818,,,,6
0.846,118.757,14273.337,11784.000,0.131,0.808,,,,6
0.899,120.124,13985.984,11411.000,0.127,0.819,,,,6
0.889,119.170,14140.816,11640.500,0.129,0.819,,,,6
0.934,122.514,14166.458,11817.500,0.131,0.810,,,,6
0.940,124.269,14168.551,11812.500,0.131,0.811,,,,6
0.922,122.755,14252.967,12078.000,0.134,0.794,,,,6
0.904,122.504,14557.614,12173.000,0.135,0.810,,,,6
0.843,122.972,15178.985,12315.000,0.137,0.817,,,,6
0.820,125.307,15552.951,12441.500,0.138,0.830,,,,6
0.749,123.778,15360.998,12249.000,0.136,0.825,,,,6
0.668,120.757,15678.414,12764.500,0.142,0.809,,,,6
0.618,117.952,15523.740,13113.500,0.146,0.799,,,,6
0.544,119.770,16217.272,13854.000,0.154,0.785,,,,6
0.505,123.169,17569.261,14637.500,0.163,0.796,,,,6
0.450,123.616,17832.847,15186.000,0.169,0.796,,,,6
0.438,126.957,18484.191,15488.000,0.172,0.795,,,,6
0.395,131.306,19900.017,16152.000,0.179,0.814,,,,6
0.343,131.945,20215.987,17021.500,0.189,0.794,,,,6
0.358,138.049,21306.639,17738.000,0.197,0.805,,,,6
0.349,143.389,21451.971,18488.500,0.205,0.795,,,,6
0.344,145.358,22499.279,19657.500,0.218,0.771,,,,6
0.335,147.082,21821.624,19528.500,0.217,0.760,,,,6
0.289,142.793,21293.161,19060.500,0.212,0.765,,,,6
0.316,144.575,21648.520,18991.000,0.211,0.771,,,,6
0.318,143.876,21342.356,18801.500,0.209,0.759,,,,6
0.311,144.280,20769.731,18690.000,0.208,0.759,,,,6
0.308,140.358,21265.288,18884.000,0.210,0.756,,,,6
0.304,141.974,21527.377,19115.000,0.212,0.759,,,,6
0.332,144.760,22239.230,19483.500,0.216,0.764,,,,6
0.316,146.052,22245.167,19502.000,0.217,0.759,,,,6
0.316,143.915,21524.040,19305.000,0.214,0.752,,,,6
0.323,143.045,21811.108,19275.000,0.214,0.761,,,,6
0.341,145.155,21968.926,19604.000,0.218,0.757,,,,6
0.335,145.153,22383.576,19880.500,0.221,0.737,,,,6
0.320,144.392,22794.533,19946.000,0.222,0.746,,,,6
0.348,145.523,23428.527,20403.500,0.227,0.757,,,,6
0.357,149.474,23698.754,21299.000,0.237,0.731,,,,6
0.315,151.975,24037.620,21653.000,0.241,0.752,,,,6
0.420,122.291,19224.316,16906.500,0.188,0.704,,,,6
0.392,119.470,18512.418,16394.000,0.182,0.699,,,,6
0.417,119.204,18085.479,16034.000,0.178,0.705,,,,6
0.379,116.696,17784.460,15623.500,0.174,0.703,,,,6
0.384,115.191,17119.199,15227.000,0.169,0.702,,,,6
0.369,112.740,16464.091,14329.500,0.159,0.719,,,,6
0.367,110.723,15533.888,13692.500,0.152,0.715,,,,6
0.404,106.803,14539.267,12737.500,0.142,0.725,,,,6
0.403,103.230,13605.616,11877.500,0.132,0.686,,,,6
0.382,99.434,12786.701,11328.500,0.126,0.698,,,,6
0.407,96.204,12519.684,10901.000,0.121,0.694,,,,6
0.383,96.528,11860.151,10560.000,0.117,0.685,,,,6
0.353,92.948,11724.709,10385.500,0.115,0.696,,,,6
0.356,93.600,11408.366,10020.000,0.111,0.716,,,,6
0.375,91.079,11383.045,9881.000,0.110,0.705,,,,6
0.371,93.004,11321.610,9877.000,0.110,0.707,,,,6
0.354,92.736,11580.743,10025.000,0.111,0.687,,,,6
0.260,87.856,10763.264,10045.000,0.112,0.577,,,,6
0.281,95.234,11722.559,10229.000,0.114,0.697,,,,6
0.255,95.743,11771.507,10258.000,0.114,0.713,,,,6
0.253,100.280,12538.472,10455.500,0.116,0.725,,,,6
0.203,97.266,11911.354,10447.000,0.116,0.683,,,,6
0.145,96.442,12004.771,10433.000,0.116,0.662,,,,6
0.089,94.660,11647.024,10355.000,0.115,0.658,,,,6
0.060,92.277,11564.148,10354.500,0.115,0.599,,,,6
0.092,96.334,11683.013,10250.500,0.114,0.638,,,,6
0.020,94.344,11195.925,10183.000,0.113,0.609,,,,6
0.014,90.716,11136.135,9978.000,0.111,0.511,,,,6
0.000,94.465,10732.082,9812.500,0.109,0.589,,,,6
0.044,87.249,10149.860,9302.000,0.103,0.534,,,,6
0.178,85.094,9848.579,8935.500,0.099,0.613,,,,6
0.226,88.604,10040.501,9016.000,0.100,0.643,,,,6
0.318,88.894,10248.044,9183.500,0.102,0.662,,,,6
0.428,88.779,10504.612,9526.500,0.106,0.665,,,,6
0.462,89.329,10794.058,9629.500,0.107,0.672,,,,6
0.540,93.712,11420.328,10174.500,0.113,0.702,,,,6
0.578,97.350,11906.476,10670.500,0.119,0.718,,,,6
0.629,102.491,12675.001,11477.500,0.128,0.699,,,,6
0.653,104.445,13577.779,12164.000,0.135,0.706,,,,6
0.688,109.390,14460.182,12597.000,0.140,0.745,,,,6
0.744,117.309,15600.669,13397.500,0.149,0.763,,,,6
0.748,121.978,16622.283,14119.500,0.157,0.777,,,,6
0.696,126.392,18173.169,15306.500,0.170,0.788,,,,6
0.692,129.243,18961.301,16172.000,0.180,0.783,,,,6
0.655,136.929,21042.293,17987.000,0.200,0.788,,,,6
0.617,145.473,23339.025,20185.000,0.224,0.782,,,,6
0.561,153.294,27096.872,23211.000,0.258,0.773,,,,6
0.547,159.433,28655.017,25430.500,0.283,0.766,,,,6
0.524,163.672,32216.071,27472.500,0.305,0.772,,,,6
0.506,166.454,33513.014,28689.500,0.319,0.754,,,,6
0.498,168.598,34283.961,29399.500,0.327,0.769,,,,6
0.475,169.597,34548.543,29772.500,0.331,0.755,,,,6
0.450,171.241,35907.778,30607.500,0.340,0.767,,,,6
0.433,170.782,36009.337,31128.000,0.346,0.766,,,,6
0.442,170.091,37120.089,31123.500,0.346,0.757,,,,6
0.439,171.813,36051.478,31333.000,0.348,0.751,,,,6
0.403,170.949,37235.685,31553.500,0.351,0.765,,,,6
0.416,172.278,36221.641,31572.500,0.351,0.744,,,,6
0.406,169.800,36252.740,31335.000,0.348,0.764,,,,6
0.389,168.686,35887.677,30645.000,0.341,0.763,,,,6
0.376,164.978,34832.882,29493.000,0.328,0.768,,,,6
0.381,159.179,32519.409,27779.000,0.309,0.765,,,,6
0.353,154.979,31104.947,26322.500,0.292,0.768,,,,6
0.323,153.749,28800.411,24682.500,0.274,0.768,,,,6
0.345,154.791,28117.488,23632.500,0.263,0.769,,,,6
0.354,151.160,26591.857,22790.000,0.253,0.772,,,,6
0.354,146.226,25357.313,21728.000,0.241,0.752,,,,6
0.366,149.005,25607.746,21572.500,0.240,0.779,,,,6
0.351,145.035,24417.785,21502.000,0.239,0.756,,,,6
0.344,145.907,25588.536,21982.000,0.244,0.754,,,,6
0.345,150.677,26658.556,23043.500,0.256,0.760,,,,6
0.337,155.355,28105.004,24133.000,0.268,0.751,,,,6
0.364,156.267,28350.826,24367.000,0.271,0.757,,,,6
0.369,156.946,28968.882,24354.000,0.271,0.765,,,,6
0.367,157.743,28784.693,24303.500,0.270,0.776,,,,6
0.369,153.520,28080.706,23956.500,0.266,0.757,,,,6
0.377,150.903,27553.397,23576.000,0.262,0.768,,,,6
0.363,150.032,26787.970,23127.500,0.257,0.748,,,,6
0.374,147.763,27250.826,23051.000,0.256,0.743,,,,6
0.360,145.534,26814.292,22734.500,0.253,0.731,,,,6
0.349,143.073,26369.573,22428.500,0.249,0.716,,,,6
0.340,142.959,25837.540,22258.500,0.247,0.716,,,,6
0.364,143.054,26236.958,22458.000,0.250,0.726,,,,6
0.362,139.812,26253.733,22586.000,0.251,0.724,,,,6
0.362,139.570,25646.410,22417.500,0.249,0.720,,,,6
0.356,138.444,25492.182,22265.000,0.247,0.707,,,,6
0.371,137.477,25022.516,22048.500,0.245,0.690,,,,6
0.352,136.105,24463.530,21878.500,0.243,0.694,,,,6
0.341,136.587,24551.726,21748.500,0.242,0.709,,,,6
0.348,139.461,24824.922,21515.500,0.239,0.729,,,,6
0.351,135.898,24417.936,21148.500,0.235,0.732,,,,6
0.332,132.013,23525.245,20570.500,0.229,0.703,,,,6
0.318,129.046,22366.460,19766.500,0.220,0.698,,,,6
0.310,129.297,21765.330,19190.000,0.213,0.726,,,,6
0.294,126.574,21405.246,18587.000,0.207,0.700,,,,6
0.307,127.919,21044.838,18168.000,0.202,0.722,,,,6
0.342,127.308,20646.460,17637.000,0.196,0.709,,,,6
0.341,126.929,20617.869,17250.500,0.192,0.721,,,,6
0.381,122.789,19624.031,16730.500,0.186,0.681,,,,6
0.350,121.192,19446.571,16221.000,0.180,0.729,,,,6
0.343,118.668,19059.137,15959.000,0.177,0.694,,,,6
0.316,119.053,18905.244,15754.000,0.175,0.732,,,,6
0.308,116.580,18320.995,15303.000,0.170,0.678,,,,6
0.290,114.673,18092.466,15047.500,0.167,0.724,,,,6
0.273,112.824,17509.784,15001.500,0.167,0.685,,,,6
0.225,111.181,17063.298,14554.000,0.162,0.668,,,,6
0.283,111.547,16254.413,14159.000,0.157,0.662,,,,6
0.277,110.004,16289.518,13655.000,0.152,0.707,,,,6
0.302,106.146,15583.183,13221.000,0.147,0.682,,,,6
0.341,108.650,15626.398,12911.500,0.143,0.682,,,,6
0.309,106.005,14889.635,12575.000,0.140,0.660,,,,6
0.266,103.792,14784.867,12199.000,0.136,0.729,,,,6
0.299,101.379,14503.810,11859.500,0.132,0.697,,,,6
0.286,97.834,13444.731,11726.500,0.130,0.620,,,,6
