angle_90,r,area_ellipse,area_contour,scale,eccentricity,norm_r,norm_area_ellipse,norm_area_contour,label
0.372,105.572,16092.088,12271,0.196,0.666,0.70680509,0.698621081,0.749139865,e
0.364,102.397,15693.499,12207.5,0.195,0.73,0.65514043,0.672333312,0.74280728,e
0.332,106.779,16093.847,12004.5,0.192,0.602,0.726445797,0.69873709,0.722562952,e
0.361,103.652,16001.452,11840,0.189,0.713,0.675562209,0.692643449,0.706158065,e
0.234,108.754,14662.865,10873.5,0.174,0.643,0.758583656,0.604360869,0.609773124,e
0.239,105.753,14647.912,10557.5,0.169,0.704,0.709750382,0.603374688,0.578259786,e
0.24,106.142,14320.707,10703.5,0.171,0.69,0.71608032,0.581794842,0.592819746,e
0.264,105.501,14862.529,10879.5,0.174,0.683,0.705649754,0.617529123,0.610371478,e
0.279,104.806,15024.038,11220.5,0.18,0.682,0.694340482,0.628180975,0.644377961,e
0.349,111.828,17733.738,12832.5,0.205,0.506,0.80860481,0.806891292,0.805135876,e
0.335,111,17477.612,12615.5,0.202,0.535,0.795131318,0.789999253,0.783495388,e
0.373,108.703,16417.441,12563,0.201,0.619,0.757753767,0.720078784,0.778259786,e
0.366,105.308,16115.346,12382.5,0.198,0.686,0.702509194,0.700154994,0.760259287,e
0.327,109.432,16712.863,12369.5,0.198,0.6,0.769616298,0.739562475,0.758962852,e
0.358,105.566,15873.74,12374,0.198,0.665,0.706707456,0.684220579,0.759411618,e
0.39,104.502,15923.942,12211.5,0.195,0.671,0.689393693,0.687531504,0.743206183,e
0.371,105.279,16003.846,12373.5,0.198,0.671,0.702037296,0.692801338,0.759361755,e
0.381,102.35,15941.099,12351.5,0.198,0.712,0.654375631,0.688663044,0.757167789,e
0.379,105.517,15692.733,12395,0.198,0.632,0.705910112,0.672282793,0.761505859,e
0.394,106.927,17117.11,12549.5,0.201,0.613,0.728854102,0.766223401,0.776913488,e
0.397,104.594,15890.913,12315.5,0.197,0.629,0.690890748,0.685353174,0.753577661,e
0.395,100.756,15962.606,12284.5,0.197,0.72,0.628437531,0.690081475,0.750486163,e
0.38,103.011,15664.385,12225,0.196,0.653,0.665131643,0.670413184,0.744552481,e
0.404,103.671,15803.037,12405,0.198,0.664,0.675871383,0.67955757,0.762503116,e
0.389,103.515,15810.401,12247.5,0.196,0.63,0.673332899,0.680043241,0.74679631,e
0.389,102.731,15812.909,12304,0.197,0.659,0.66057539,0.680208649,0.752430815,e
0.382,101.549,15451.306,12142,0.194,0.662,0.641341491,0.656360183,0.736275243,e
0.379,100.702,15462.883,11954.5,0.191,0.652,0.627558824,0.65712371,0.717576664,e
0.394,100.128,15297.22,12054.5,0.193,0.643,0.618218505,0.646197893,0.72754924,e
0.357,102.506,15017.968,12013,0.192,0.637,0.656914115,0.627780646,0.723410621,e
0.424,101.744,15548.067,12214,0.195,0.658,0.644514596,0.662741771,0.743455497,e
0.347,101.561,15658.466,12046,0.193,0.578,0.641536759,0.670022813,0.726701571,e
0.369,102.43,15564.138,12037.5,0.193,0.665,0.655677417,0.663801687,0.725853902,e
0.389,97.632,15152.664,11955.5,0.191,0.68,0.57760276,0.636664126,0.71767639,e
0.405,98.78,14318.521,11292.5,0.181,0.679,0.596283399,0.581650671,0.651558215,e
0.389,99.913,14305.075,10983,0.176,0.601,0.614719953,0.580763879,0.620693094,e
0.382,97.506,13912.574,10817,0.173,0.654,0.575552446,0.554877627,0.604138619,e
0.364,97.933,13614.886,10700,0.171,0.633,0.582500732,0.535244488,0.592470706,e
0.401,93.666,13618.768,10632.5,0.17,0.72,0.513066684,0.535500514,0.585739217,e
0.381,95.309,13234.039,10440,0.167,0.657,0.539802128,0.510126841,0.566542009,e
0.404,94.615,13370.349,10415.5,0.167,0.676,0.528509129,0.519116767,0.564098728,e
0.374,92.753,12932.258,10282.5,0.165,0.678,0.498210043,0.49022376,0.550835203,e
0.399,91.307,12953.202,10290.5,0.165,0.715,0.474680249,0.49160506,0.551633009,e
0.388,92.519,12780.652,10211.5,0.163,0.675,0.494402317,0.480225031,0.543754675,e
0.375,92.506,12871.346,10119,0.162,0.686,0.494190777,0.486206488,0.534530042,e
0.406,95.103,13241.511,10315,0.165,0.654,0.536450028,0.510619635,0.55407629,e
0.403,91.229,12836.265,10030.5,0.16,0.649,0.473411007,0.483892823,0.525704313,e
0.379,89.585,12731.245,10100.5,0.162,0.622,0.44665929,0.476966537,0.532685116,e
0.345,94.379,13269.091,10028,0.16,0.591,0.524668858,0.512438593,0.525454999,e
0.389,92.492,12935.456,10128.5,0.162,0.7,0.493962964,0.490434675,0.535477437,e
0.412,90.136,12810.172,10139.5,0.162,0.716,0.455625346,0.482171936,0.53657442,e
0.39,91.115,12869.58,10119,0.162,0.72,0.471555961,0.486090017,0.534530042,e
0.353,92.771,12657.851,10002,0.16,0.664,0.498502945,0.472126051,0.522862129,e
0.373,95.078,12960.12,10111.5,0.162,0.696,0.536043219,0.492061317,0.533782099,e
0.352,95.931,13506.428,10035.5,0.161,0.65,0.54992352,0.528091459,0.526202942,e
0.353,92.236,12627.335,9991,0.16,0.708,0.489797247,0.470113458,0.521765146,e
0.377,100.279,13665.6,10176.5,0.163,0.628,0.620675627,0.538589181,0.540264273,e
0.376,99.063,13760.667,10869,0.174,0.698,0.600888469,0.544859046,0.609324358,e
0.431,101.694,14672.669,10953,0.175,0.653,0.64370098,0.605007463,0.617701321,e
0.385,99.754,14438.136,10849.5,0.174,0.66,0.612132652,0.589539527,0.607379706,e
0.405,100.169,14524.252,11024.5,0.176,0.674,0.618885671,0.595219056,0.624831713,e
0.392,101.573,14783.82,11103,0.178,0.655,0.641732027,0.612338102,0.632660184,e
0.391,100.986,14311.578,11220.5,0.18,0.683,0.632180167,0.581192766,0.644377961,e
0.389,102.576,15082.356,11350.5,0.182,0.66,0.658053178,0.632027168,0.657342309,e
0.402,102.841,15200.676,11330.5,0.181,0.661,0.662365346,0.639830617,0.655347794,e
0.378,104.763,15259.207,11424,0.183,0.606,0.693640772,0.643690857,0.664672152,e
0.401,103.363,15468.374,11616,0.186,0.65,0.670859505,0.657485853,0.683819496,e
0.409,104.526,15766.308,11674,0.187,0.663,0.689784229,0.677135216,0.68960359,e
0.386,106.151,16189.979,12084.5,0.193,0.597,0.716226771,0.705077195,0.730541012,e
0.4,103.514,15051.919,11742.5,0.188,0.696,0.673316627,0.630019785,0.696434804,e
0.4,103.915,15604.644,11770,0.188,0.652,0.679841833,0.666473141,0.699177263,e
0.402,103.41,15278.058,11602.5,0.186,0.663,0.671624304,0.644934119,0.682473199,e
0.405,103.726,15214.811,11633.5,0.186,0.665,0.676766362,0.640762849,0.685564697,e
0.403,103.565,15610.394,11628,0.186,0.664,0.674146516,0.666852366,0.685016205,e
0.39,104.839,15343.761,11638,0.186,0.644,0.694877469,0.649267368,0.686013463,e
0.41,102.115,15093.578,11662.5,0.187,0.717,0.650551632,0.632767282,0.688456744,e
0.371,105.424,15635.83,11959.5,0.191,0.649,0.704396785,0.668529922,0.718075293,e
0.396,103.902,15267.364,11718.5,0.187,0.664,0.679630293,0.644228828,0.694041386,e
0.405,103.404,15056.453,11661.5,0.187,0.67,0.67152667,0.630318812,0.688357018,e
0.421,101.336,15198.778,11789,0.189,0.677,0.637875484,0.63970544,0.701072052,e
0.412,100.729,14719.678,11660.5,0.187,0.681,0.627998177,0.608107804,0.688257292,e
0.406,102.263,14993.453,11887.5,0.19,0.683,0.652959938,0.626163831,0.710895039,e
0.425,101.457,15123.841,11726,0.188,0.647,0.639844436,0.63476319,0.694789329,e
0.428,102.233,15261.236,11803.5,0.189,0.654,0.652471768,0.643824674,0.702518075,e
0.438,101.841,15137.044,11813.5,0.189,0.656,0.646093013,0.635633955,0.703515333,e
0.385,101.922,14808.573,11682,0.187,0.665,0.647411072,0.613970613,0.690401396,e
0.396,103.081,15452.704,11829.5,0.189,0.643,0.666270707,0.656452384,0.705110945,e
0.404,101.707,15477.581,11778.5,0.188,0.639,0.64391252,0.658093074,0.700024931,e
0.376,105.933,15166.838,11388.5,0.182,0.641,0.712679402,0.637598931,0.661131887,e
0.345,107.794,15703.987,11826,0.189,0.564,0.742962216,0.673025018,0.704761905,e
0.353,108.366,15965.351,11955.5,0.191,0.571,0.752269991,0.690262514,0.71767639,e
0.355,104.595,14905.804,11542.5,0.185,0.689,0.69090702,0.620383199,0.676489653,e
0.373,105.993,15417.917,11499,0.184,0.625,0.713655743,0.65415811,0.672151583,e
0.364,105.794,15548.845,11671,0.187,0.658,0.710417548,0.662793082,0.689304413,e
0.449,102.873,15708.481,12005,0.192,0.676,0.662886061,0.673321406,0.722612815,e
0.419,102.439,15284.523,12072.5,0.193,0.701,0.655823868,0.6453605,0.729344303,e
0.398,101.687,15264.134,11883.5,0.19,0.683,0.643587073,0.644015803,0.710496136,e
0.4,101.928,15259.484,11949.5,0.191,0.611,0.647508706,0.643709126,0.717078035,e
0.407,102.231,15302.474,11779,0.188,0.631,0.652439223,0.646544405,0.700074794,e
0.412,100.813,14914.709,11821.5,0.189,0.698,0.629365054,0.620970502,0.704313139,e
0.404,100.333,14600.726,11683.5,0.187,0.697,0.621554333,0.600262674,0.690550985,e
0.436,101.229,15032.461,11579,0.185,0.671,0.636134344,0.62873649,0.680129643,e
0.421,100.374,14899.953,11623,0.186,0.691,0.622221499,0.619997313,0.684517577,e
0.418,100.851,15077.198,11702.5,0.187,0.646,0.629983402,0.631686987,0.692445774,e
0.41,100.523,14727.523,11511,0.184,0.689,0.624646077,0.608625198,0.673348292,e
0.428,99.768,14898.599,11759,0.188,0.712,0.612360465,0.619908014,0.698080279,e
0.412,100.305,14774.72,11630,0.186,0.705,0.621098708,0.611737938,0.685215657,e
0.411,101.009,14554.474,11496,0.184,0.685,0.632554431,0.597212259,0.671852406,e
0.415,101.728,14715.39,11700.5,0.187,0.689,0.644254239,0.607825002,0.692246323,e
0.407,101.112,14405.346,11485.5,0.184,0.715,0.634230481,0.587376959,0.670805285,e
0.437,102.553,14935.261,11546.5,0.185,0.672,0.657678914,0.622325949,0.676888556,e
0.414,100.926,14589.347,11617,0.186,0.687,0.631203827,0.599512205,0.683919222,e
0.396,100.826,14772.446,11530,0.184,0.696,0.629576594,0.611587963,0.675243082,e
0.386,102.926,14970.255,11678.5,0.187,0.621,0.663748495,0.624633875,0.690052356,e
0.406,101.976,14550.874,11428,0.183,0.655,0.648289778,0.596974831,0.665071055,e
0.426,101.74,14601.063,11447.5,0.183,0.664,0.644449507,0.6002849,0.667015707,e
0.398,100.236,14625.818,11470,0.184,0.69,0.619975917,0.601917543,0.669259536,e
0.43,100.03,14658.604,11575.5,0.185,0.716,0.616623816,0.604079848,0.679780603,e
0.415,99.243,14558.406,11549.5,0.185,0.717,0.60381749,0.597471582,0.677187734,e
0.443,95.488,13333.416,10404.5,0.166,0.683,0.542714876,0.51668096,0.563001745,e
0.422,95.148,12804.143,10080.5,0.161,0.676,0.537182283,0.481774311,0.530690601,e
0.411,90.781,12177.321,9761.5,0.156,0.674,0.466121001,0.440434104,0.498878085,e
0.422,89.702,12075.993,9602.5,0.154,0.704,0.448563153,0.433751313,0.48302169,e
0.414,89.711,11999.129,9576,0.153,0.699,0.448709604,0.428681974,0.480378958,e
0.392,89.36,11707.057,9401.5,0.15,0.656,0.442998015,0.409419221,0.462976814,e
0.418,90.659,11563.733,9400.5,0.15,0.683,0.464135776,0.399966707,0.462877088,e
0.397,88.626,11546.489,9208,0.147,0.647,0.431054122,0.39882943,0.44367988,e
0.417,89.509,11758.069,9328.5,0.149,0.653,0.445422593,0.412783568,0.455696834,e
0.402,89.213,11495.201,9180.5,0.147,0.687,0.440605982,0.39544688,0.440937422,e
0.405,89.381,11547.047,9311,0.149,0.704,0.443339734,0.398866231,0.453951633,e
0.4,89.291,11457.027,9240,0.148,0.67,0.441875224,0.392929226,0.446871104,e
0.415,89.113,11675.725,9220,0.148,0.672,0.438978748,0.407352811,0.444876589,e
0.425,88.961,11834.273,9318,0.149,0.684,0.436505354,0.41780938,0.454649713,e
0.389,87.66,11367.803,9224,0.148,0.653,0.415335047,0.387044719,0.445275492,e
0.397,90.477,11621.11,9420.5,0.151,0.677,0.461174212,0.403750839,0.464871603,e
0.411,88.301,11619.64,9345.5,0.15,0.704,0.425765613,0.40365389,0.457392172,e
0.379,91.106,11973.023,9427,0.151,0.671,0.47140951,0.426960229,0.46551982,e
0.396,90.493,11680.548,9313,0.149,0.695,0.461434569,0.407670898,0.454151085,e
0.399,91.505,12031.447,9601,0.154,0.71,0.477902171,0.430813413,0.482872102,e
0.417,91.659,12269.874,9651.5,0.154,0.701,0.48040811,0.446538166,0.487908252,e
0.423,91.256,12174.516,9625.5,0.154,0.705,0.47385036,0.440249109,0.485315383,e
0.401,91.519,12062.092,9582,0.153,0.718,0.478129983,0.432834514,0.480977312,e
0.406,88.338,12117.803,9639.5,0.154,0.744,0.42636769,0.436508769,0.486711543,e
0.409,92.443,12190.92,9669,0.155,0.663,0.49316562,0.441330987,0.489653453,e
0.444,91.153,12384.919,9667.5,0.155,0.704,0.472174309,0.454125622,0.489503864,e
0.41,91.844,12050.225,9733.5,0.156,0.703,0.483418492,0.43205186,0.496085764,e
0.432,90.912,12357.556,9791.5,0.157,0.72,0.468252677,0.452320975,0.501869858,e
0.42,91.102,12485.243,9772,0.156,0.715,0.47134442,0.460742197,0.499925206,e
0.439,93.135,13083.653,9929,0.159,0.668,0.504426075,0.500208573,0.515582149,e
0.429,91.586,12546.75,9832.5,0.157,0.695,0.47922023,0.464798711,0.505958614,e
0.416,92.449,12599.386,9908.5,0.159,0.696,0.493263254,0.468270164,0.513537771,e
0.442,92.125,12732.322,10004,0.16,0.684,0.487991018,0.477037568,0.523061581,e
0.435,90.678,12443.577,9880,0.158,0.69,0.464444951,0.457994238,0.510695587,e
0.431,91.148,12394.705,9850,0.158,0.675,0.472092948,0.454771029,0.507703815,e
0.429,97.675,13247.417,9907.5,0.159,0.646,0.57830247,0.511009148,0.513438045,e
0.385,97.795,12656.141,9820,0.157,0.643,0.58025515,0.472013273,0.504712042,e
0.415,97.9,13081.331,9939.5,0.159,0.628,0.581963745,0.500055433,0.51662927,e
0.382,96.22,13207.02,10014,0.16,0.68,0.554626224,0.508344882,0.524058838,e
0.416,96.456,13185.826,10006.5,0.16,0.635,0.558466495,0.506947094,0.523310895,e
0.404,95.092,12779.037,10089.5,0.161,0.709,0.536271032,0.480118519,0.531588133,e
0.41,96.426,13234.593,10250.5,0.164,0.652,0.557978325,0.510163378,0.547643979,e
0.433,96.612,12980.603,10175,0.163,0.685,0.561004979,0.493412213,0.540114685,e
0.401,96.25,12966.87,10176.5,0.163,0.658,0.555114395,0.492506493,0.540264273,e
0.429,93.001,13088.424,10271,0.164,0.731,0.502245582,0.500523231,0.549688357,e
0.47,93.5,13093.616,10275,0.164,0.699,0.510365477,0.500865654,0.55008726,e
0.427,92.81,12925.232,10314.5,0.165,0.702,0.499137566,0.489760381,0.554026427,e
0.415,91.906,12714.832,10281.5,0.165,0.684,0.484427377,0.475884066,0.550735477,e
0.437,92.019,12621.821,10224.5,0.164,0.699,0.48626615,0.469749798,0.545051109,e
0.438,91.559,12803.603,10187,0.163,0.707,0.478780877,0.481738697,0.541311394,e
0.439,93.337,12929.672,10326,0.165,0.701,0.507713086,0.490053208,0.555173273,e
0.436,92.506,12842.848,10233.5,0.164,0.683,0.494190777,0.484326986,0.545948641,e
0.433,93.947,12718.444,10242.5,0.164,0.66,0.51763921,0.476122285,0.546846173,e
0.417,93.878,12966.088,10239.5,0.164,0.702,0.516516419,0.492454919,0.546546996,e
0.394,95.702,12753.465,10103.5,0.162,0.658,0.546197156,0.478431992,0.532984293,e
0.424,93.165,12950.991,10166.5,0.163,0.708,0.504914245,0.49145924,0.539267016,e
0.439,94.057,12834.192,10268,0.164,0.714,0.519429167,0.483756105,0.54938918,e
0.428,92.422,12687.59,10105,0.162,0.705,0.492823901,0.4740874,0.533133882,e
0.409,90.745,12447.003,10040,0.161,0.704,0.465535197,0.45822019,0.526651708,e
0.413,90.503,12735.966,10100,0.162,0.726,0.461597292,0.477277897,0.532635253,e
0.438,93.005,12856.755,10258.5,0.164,0.685,0.502310671,0.485244181,0.548441785,e
0.422,90.924,12665.554,10138,0.162,0.735,0.468447945,0.47263408,0.536424832,e
0.433,90.546,12964.918,10156,0.162,0.755,0.462297003,0.492377755,0.538219895,e
0.422,92.717,12797.671,10102,0.162,0.699,0.497624239,0.481347469,0.532834705,e
0.392,94.023,12819.288,10101.5,0.162,0.71,0.518875907,0.482773155,0.532784842,e
0.407,95.684,13107.368,10072.5,0.161,0.634,0.545904254,0.501772627,0.529892795,e
0.41,92.137,12898.311,9882,0.158,0.72,0.488186286,0.487984885,0.510895039,e
0.396,96.441,13132.737,9994,0.16,0.626,0.55822241,0.503445765,0.522064323,e
0.368,94.747,12297.22,9870.5,0.158,0.668,0.530657077,0.448341691,0.509748192,e
0.359,94.417,12652.659,9818,0.157,0.66,0.525287207,0.471783628,0.50451259,e
0.377,94.382,12527.846,9826.5,0.157,0.637,0.524717675,0.463551953,0.505360259,e
0.39,95.165,12992.005,9967,0.159,0.668,0.537458912,0.494164198,0.519371728,e
0.343,94.36,12512.702,9439,0.151,0.684,0.524359684,0.462553175,0.46671653,e
0.414,97.6,13164.264,9481.5,0.152,0.611,0.577082045,0.505525036,0.470954874,e
0.354,95.362,12570.371,9453,0.151,0.675,0.540664562,0.466356564,0.46811269,e
0.369,95.413,12919.507,9592,0.153,0.658,0.541494451,0.489382805,0.48197457,e
0.352,97.217,13117.429,9520.5,0.152,0.597,0.570849741,0.50243617,0.474844179,e
0.372,94.621,11942.212,9369.5,0.15,0.686,0.528606763,0.42492818,0.45978559,e
0.364,96.215,13094.879,9705.5,0.155,0.658,0.554544863,0.500948951,0.493293443,e
0.389,95.741,12772.212,9725,0.156,0.618,0.546831777,0.479668396,0.495238095,e
0.403,94.492,13006.365,9840.5,0.157,0.659,0.526507632,0.49511127,0.50675642,e
0.403,90.861,12845.602,9924,0.159,0.761,0.467422788,0.484508618,0.51508352,e
0.41,94.894,13348.098,9927,0.159,0.655,0.53304911,0.517649268,0.515382698,e
0.382,97.011,13356.172,10050.5,0.161,0.599,0.567497641,0.518181765,0.527698828,e
0.442,94.506,13070.028,10121.5,0.162,0.668,0.526735444,0.499309976,0.534779357,e
0.414,90.35,12927.891,10108,0.162,0.729,0.459107625,0.489935748,0.533433059,e
0.41,90.087,12490.525,9978.5,0.16,0.623,0.454828001,0.461090556,0.520518574,e
0.421,89.932,12266.446,9889,0.158,0.568,0.45230579,0.446312082,0.511593119,e
0.438,87.28,12378.662,9892.5,0.158,0.594,0.409151561,0.45371296,0.511942159,e
0.412,89.549,12402.466,9947.5,0.159,0.585,0.446073486,0.455282883,0.517427076,e
0.425,87.93,12086.751,9909.5,0.159,0.585,0.419728577,0.434460826,0.513637497,e
0.405,87.405,12205.403,9736.5,0.156,0.628,0.411185602,0.44228617,0.496384941,e
0.46,86.689,12176.145,9844.5,0.158,0.654,0.399534611,0.440356545,0.507155323,e
0.426,88.441,12480.781,9905.5,0.158,0.612,0.42804374,0.460447919,0.513238594,e
0.383,90.098,12300.725,9826.5,0.157,0.606,0.455006997,0.448572853,0.505360259,e
0.427,86.026,12349.633,9856.5,0.158,0.686,0.388746054,0.451798437,0.508352032,e
0.444,85.866,12092.471,9865.5,0.158,0.62,0.386142481,0.434838072,0.509249564,e
0.451,87.155,12320.674,9917.5,0.159,0.637,0.407117519,0.449888531,0.514435303,e
0.42,90.874,12606.196,9989,0.16,0.668,0.467634328,0.468719297,0.521565694,e
0.423,91.604,12657.356,10019,0.16,0.689,0.479513132,0.472093405,0.524557467,e
0.397,93.49,12488.744,9945,0.159,0.716,0.510202753,0.460973095,0.517177761,e
0.407,93.038,12556.347,9965,0.159,0.662,0.502847658,0.465431653,0.519172276,e
0.361,94.462,12430.975,9922.5,0.159,0.632,0.526019462,0.45716311,0.514933932,e
0.352,98.518,13780.375,10133,0.162,0.612,0.592020048,0.54615883,0.535926203,e
0.359,96.084,13181.606,10149,0.162,0.645,0.552413187,0.506668776,0.537521815,e
0.355,96.871,13404.765,10306,0.165,0.644,0.565219514,0.521386574,0.553178758,e
0.396,95.688,13395.421,10277.5,0.164,0.639,0.545969343,0.520770318,0.550336574,e
0.331,96.975,13756.415,10332.5,0.165,0.641,0.566911836,0.544578618,0.555821491,e
0.361,98.303,14033.438,10466.5,0.167,0.577,0.588521496,0.562848858,0.569184742,e
0.32,99.225,14049.091,10362.5,0.166,0.596,0.603524587,0.563881205,0.558813264,e
0.343,97.485,13985.711,10337,0.165,0.668,0.575210727,0.559701163,0.556270257,e
0.376,101.84,14485.259,10445.5,0.167,0.4,0.64607674,0.592647387,0.567090501,e
0.309,100.591,14777.911,10522.5,0.168,0.592,0.625752595,0.611948391,0.574769384,e
0.436,95.733,13165.662,10213,0.163,0.64,0.546701598,0.505617236,0.543904263,e
0.379,95.944,12926.322,10235.5,0.164,0.667,0.55013506,0.489832269,0.546148093,e
0.407,94.575,12853.883,10078.5,0.161,0.671,0.527858235,0.485054767,0.530491149,e
0.385,96.872,12949.16,10179,0.163,0.636,0.565235786,0.491338482,0.540513588,e
0.391,94.962,12961.513,10242,0.164,0.657,0.534155629,0.492153188,0.54679631,e
0.391,94.018,12714.056,10094.5,0.162,0.701,0.518794546,0.475832887,0.532086761,e
0.395,90.065,12677.19,9887,0.158,0.752,0.45447001,0.473401498,0.511393667,e
0.424,94.692,12801.958,10129,0.162,0.664,0.529762098,0.481630206,0.5355273,e
0.386,92.719,12436.235,9972.5,0.16,0.71,0.497656784,0.457510018,0.519920219,e
0.408,95.069,12789.633,9952,0.159,0.642,0.535896768,0.480817347,0.517875841,e
0.402,94.36,12236.685,9870,0.158,0.692,0.524359684,0.444349283,0.50969833,e
0.417,93.63,12381.655,9881,0.158,0.707,0.51248088,0.453910354,0.510795313,e
0.417,93.293,12388.571,9914.5,0.159,0.719,0.506997104,0.454366479,0.514136126,e
0.432,93.306,12377.261,9814.5,0.157,0.715,0.507208644,0.453620561,0.50416355,e
0.418,94.721,12378.015,9901,0.158,0.692,0.530233996,0.453670289,0.512789828,e
0.426,92.64,12232.854,9877.5,0.158,0.732,0.49637127,0.444096621,0.510446273,e
0.425,93.579,12323.811,9861.5,0.158,0.7,0.511650991,0.450095423,0.508850661,e
0.396,94.499,12271.849,9882,0.158,0.675,0.526621538,0.446668421,0.510895039,e
0.43,94.777,12393.694,9792.5,0.157,0.692,0.531145247,0.454704351,0.501969584,e
0.44,94.842,12220.384,9923,0.159,0.723,0.532202949,0.443274198,0.514983795,e
0.433,94.133,12553.791,9977,0.16,0.726,0.520665864,0.465263079,0.520368985,e
0.391,96.398,12948.752,9939,0.159,0.626,0.5575227,0.491311574,0.516579407,e
0.423,94.884,12553.398,9987,0.16,0.707,0.532886387,0.46523716,0.521366243,e
0.39,96.416,13191.45,10205.5,0.163,0.654,0.557815602,0.507318008,0.54315632,e
0.386,95.017,12227.857,10060.5,0.161,0.69,0.535050607,0.443767058,0.528696086,e
0.401,94.103,12728.718,10177.5,0.163,0.675,0.520177694,0.476799876,0.540363999,e
0.399,92.767,12338.515,10004,0.16,0.721,0.498437856,0.451065182,0.523061581,e
0.418,94.068,12653.455,10050.5,0.161,0.698,0.519608162,0.471836126,0.527698828,e
0.416,93.802,12382.356,9907.5,0.159,0.691,0.515279721,0.453956587,0.513438045,e
0.399,94.827,12984.173,10037.5,0.161,0.685,0.531958864,0.493647662,0.526402393,e
0.401,95.207,12657.815,10003.5,0.16,0.678,0.53814235,0.472123677,0.523011718,e
0.414,96.157,12343.311,9867,0.158,0.7,0.553601067,0.451381488,0.509399152,e
0.398,93.797,12644.965,10144,0.162,0.712,0.51519836,0.471276193,0.537023186,e
0.401,95.206,12359.881,10037,0.161,0.726,0.538126078,0.452474314,0.526352531,e
0.409,94.448,12693.358,10080,0.161,0.715,0.525791649,0.474467811,0.530640738,e
